county_idx,floor_measure,log_radon,log_uppm
73,9,-1.20397280432594,0.750665807293217
73,0,0.78845736036427,0.750665807293217
73,1,1.91692261218206,0.750665807293217
73,1,2.05412373369555,0.750665807293217
121,1,-0.105360515657826,0.9109163155367
121,1,0.78845736036427,0.9109163155367
121,1,-2.30258509299405,0.9109163155367
121,1,0.587786664902119,0.9109163155367
121,1,0.262364264467491,0.9109163155367
121,1,-0.22314355131421,0.9109163155367
121,1,0.916290731874155,0.9109163155367
121,1,0.336472236621213,0.9109163155367
121,1,-0.916290731874155,0.9109163155367
121,1,-0.356674943938732,0.9109163155367
121,1,0,0.9109163155367
121,0,0,0.9109163155367
121,1,0.587786664902119,0.9109163155367
124,1,-2.30258509299405,0.918819531762805
124,1,-0.22314355131421,0.918819531762805
124,1,0.641853886172395,0.918819531762805
124,1,0.741937344729377,0.918819531762805
124,1,-0.22314355131421,0.918819531762805
124,1,-1.20397280432594,0.918819531762805
124,1,0.470003629245736,0.918819531762805
124,1,-1.6094379124341,0.918819531762805
124,9,-0.22314355131421,0.918819531762805
124,1,-1.20397280432594,0.918819531762805
124,1,0.916290731874155,0.918819531762805
124,1,-1.20397280432594,0.918819531762805
124,1,0.78845736036427,0.918819531762805
124,1,0.262364264467491,0.918819531762805
124,1,-0.22314355131421,0.918819531762805
124,1,0.0953101798043249,0.918819531762805
124,1,-0.916290731874155,0.918819531762805
124,1,-1.20397280432594,0.918819531762805
124,1,0.470003629245736,0.918819531762805
124,1,-2.30258509299405,0.918819531762805
124,9,1.06471073699243,0.918819531762805
124,1,0.182321556793955,0.918819531762805
124,1,1.06471073699243,0.918819531762805
124,1,-0.356674943938732,0.918819531762805
124,1,0.182321556793955,0.918819531762805
124,1,-0.356674943938732,0.918819531762805
124,1,-0.22314355131421,0.918819531762805
124,1,-0.105360515657826,0.918819531762805
124,9,1.02961941718116,0.918819531762805
130,1,0.916290731874155,0.523230365828743
130,1,-0.916290731874155,0.523230365828743
130,1,-0.22314355131421,0.523230365828743
130,1,-0.105360515657826,0.523230365828743
130,1,-0.510825623765991,0.523230365828743
130,1,0.832909122935104,0.523230365828743
130,1,0.262364264467491,0.523230365828743
130,1,0,0.523230365828743
171,1,-0.510825623765991,-2.30258509299405
171,1,-2.30258509299405,-2.30258509299405
201,9,-1.20397280432594,1.16788334368066
201,1,1.02961941718116,1.16788334368066
201,9,0.405465108108164,1.16788334368066
201,1,-2.30258509299405,1.16788334368066
201,1,-2.30258509299405,1.16788334368066
201,1,0.262364264467491,1.16788334368066
201,1,0.182321556793955,1.16788334368066
201,1,-0.510825623765991,1.16788334368066
201,1,0.470003629245736,1.16788334368066
201,1,-0.22314355131421,1.16788334368066
201,9,0.470003629245736,1.16788334368066
201,1,0.587786664902119,1.16788334368066
201,9,1.06471073699243,1.16788334368066
201,9,0.8754687373539,1.16788334368066
201,1,1.70474809223843,1.16788334368066
201,1,0,1.16788334368066
201,9,1.90210752639692,1.16788334368066
201,1,0,1.16788334368066
201,1,0.405465108108164,1.16788334368066
201,1,-0.916290731874155,1.16788334368066
201,1,0.0953101798043249,1.16788334368066
201,1,-0.693147180559945,1.16788334368066
201,1,0.182321556793955,1.16788334368066
201,1,-0.693147180559945,1.16788334368066
201,1,0.405465108108164,1.16788334368066
201,1,0.587786664902119,1.16788334368066
201,1,0,1.16788334368066
201,1,-0.693147180559945,1.16788334368066
201,1,-0.105360515657826,1.16788334368066
201,1,-0.105360515657826,1.16788334368066
201,1,0,1.16788334368066
201,1,-0.916290731874155,1.16788334368066
201,1,-0.356674943938732,1.16788334368066
201,1,-1.6094379124341,1.16788334368066
201,1,-0.916290731874155,1.16788334368066
201,1,0.587786664902119,1.16788334368066
201,1,-2.30258509299405,1.16788334368066
201,1,1.54756250871601,1.16788334368066
201,1,-0.693147180559945,1.16788334368066
201,1,0.741937344729377,1.16788334368066
201,1,-1.6094379124341,1.16788334368066
201,1,0.336472236621213,1.16788334368066
201,1,1.58923520511658,1.16788334368066
201,1,0.336472236621213,1.16788334368066
201,2,2.80336038090653,1.16788334368066
201,1,1.25276296849537,1.16788334368066
201,1,-0.22314355131421,1.16788334368066
201,1,0.916290731874155,1.16788334368066
201,1,-0.510825623765991,1.16788334368066
201,1,-1.20397280432594,1.16788334368066
201,1,0,1.16788334368066
201,1,-2.30258509299405,1.16788334368066
201,1,-0.510825623765991,1.16788334368066
201,1,0.993251773010283,1.16788334368066
201,1,0.741937344729377,1.16788334368066
201,1,1.06471073699243,1.16788334368066
201,1,0.832909122935104,1.16788334368066
201,1,0.587786664902119,1.16788334368066
201,1,-0.105360515657826,1.16788334368066
201,1,0.0953101798043249,1.16788334368066
201,1,0.53062825106217,1.16788334368066
201,1,0.405465108108164,1.16788334368066
201,1,-0.916290731874155,1.16788334368066
201,1,1.41098697371026,1.16788334368066
201,1,0.955511445027436,1.16788334368066
201,1,0.336472236621213,1.16788334368066
201,1,1.6094379124341,1.16788334368066
201,1,0.641853886172395,1.16788334368066
201,1,0.182321556793955,1.16788334368066
201,1,0.955511445027436,1.16788334368066
201,1,0.641853886172395,1.16788334368066
201,1,-2.30258509299405,1.16788334368066
201,9,-0.356674943938732,1.16788334368066
201,1,1.06471073699243,1.16788334368066
201,1,-1.20397280432594,1.16788334368066
201,1,0.832909122935104,1.16788334368066
201,1,0,1.16788334368066
201,1,-1.20397280432594,1.16788334368066
201,1,0.641853886172395,1.16788334368066
201,1,-2.30258509299405,1.16788334368066
201,1,-1.20397280432594,1.16788334368066
201,9,2.04122032885964,1.16788334368066
201,1,0.587786664902119,1.16788334368066
201,1,0.336472236621213,1.16788334368066
201,1,1.43508452528932,1.16788334368066
201,1,0.587786664902119,1.16788334368066
201,1,0,1.16788334368066
201,1,-0.693147180559945,1.16788334368066
201,1,-0.916290731874155,1.16788334368066
201,9,-0.916290731874155,1.16788334368066
201,1,0.741937344729377,1.16788334368066
201,0,-0.693147180559945,1.16788334368066
201,1,0.262364264467491,1.16788334368066
201,1,1.1314021114911,1.16788334368066
201,1,0.182321556793955,1.16788334368066
201,1,2.09186406167839,1.16788334368066
201,1,0.336472236621213,1.16788334368066
201,1,-0.105360515657826,1.16788334368066
201,1,-1.6094379124341,1.16788334368066
201,1,0.182321556793955,1.16788334368066
201,1,1.48160454092422,1.16788334368066
201,1,1.28093384546206,1.16788334368066
201,1,1.3609765531356,1.16788334368066
201,1,1.25276296849537,1.16788334368066
201,1,-0.510825623765991,1.16788334368066
201,1,1.33500106673234,1.16788334368066
201,1,0.587786664902119,1.16788334368066
201,1,0.8754687373539,1.16788334368066
201,0,0.8754687373539,1.16788334368066
201,1,0.182321556793955,1.16788334368066
201,1,0.470003629245736,1.16788334368066
201,1,0.405465108108164,1.16788334368066
201,1,0.0953101798043249,1.16788334368066
201,1,-0.22314355131421,1.16788334368066
201,1,0,1.16788334368066
201,1,3.92986292355648,1.16788334368066
201,1,0.741937344729377,1.16788334368066
201,1,0.182321556793955,1.16788334368066
201,1,0.587786664902119,1.16788334368066
201,1,0.0953101798043249,1.16788334368066
201,1,0.0953101798043249,1.16788334368066
201,1,-0.356674943938732,1.16788334368066
201,1,0.336472236621213,1.16788334368066
201,1,0.336472236621213,1.16788334368066
201,1,1.58923520511658,1.16788334368066
201,1,0.336472236621213,1.16788334368066
201,1,0.182321556793955,1.16788334368066
201,1,0,1.16788334368066
201,1,-0.916290731874155,1.16788334368066
201,1,-0.356674943938732,1.16788334368066
201,1,1.09861228866811,1.16788334368066
201,1,0.741937344729377,1.16788334368066
201,1,1.19392246847243,1.16788334368066
201,1,0,1.16788334368066
201,1,0.182321556793955,1.16788334368066
201,1,-1.20397280432594,1.16788334368066
201,1,-0.916290731874155,1.16788334368066
201,1,0.832909122935104,1.16788334368066
201,1,0.587786664902119,1.16788334368066
201,1,-0.22314355131421,1.16788334368066
201,1,1.41098697371026,1.16788334368066
201,1,-0.510825623765991,1.16788334368066
201,1,0.741937344729377,1.16788334368066
201,1,0.8754687373539,1.16788334368066
201,0,-2.30258509299405,1.16788334368066
201,1,-2.30258509299405,1.16788334368066
201,1,-0.916290731874155,1.16788334368066
201,1,0.470003629245736,1.16788334368066
201,9,0.587786664902119,1.16788334368066
201,1,-1.20397280432594,1.16788334368066
201,1,0.587786664902119,1.16788334368066
201,1,0.53062825106217,1.16788334368066
201,1,0.262364264467491,1.16788334368066
201,1,0.0953101798043249,1.16788334368066
201,1,-0.105360515657826,1.16788334368066
201,1,-0.510825623765991,1.16788334368066
201,9,-0.693147180559945,1.16788334368066
201,1,0.832909122935104,1.16788334368066
201,1,-0.693147180559945,1.16788334368066
201,1,1.25276296849537,1.16788334368066
201,1,0.587786664902119,1.16788334368066
201,1,0.470003629245736,1.16788334368066
201,1,0.405465108108164,1.16788334368066
201,1,-0.22314355131421,1.16788334368066
201,1,-0.105360515657826,1.16788334368066
201,1,0.470003629245736,1.16788334368066
201,1,1.09861228866811,1.16788334368066
201,1,-2.30258509299405,1.16788334368066
201,1,-0.356674943938732,1.16788334368066
201,1,0.78845736036427,1.16788334368066
201,1,1.02961941718116,1.16788334368066
201,1,-0.105360515657826,1.16788334368066
201,1,-1.6094379124341,1.16788334368066
201,1,-1.20397280432594,1.16788334368066
201,1,-0.356674943938732,1.16788334368066
201,1,0.336472236621213,1.16788334368066
201,1,0.0953101798043249,1.16788334368066
201,1,0.0953101798043249,1.16788334368066
201,1,0,1.16788334368066
201,1,-0.693147180559945,1.16788334368066
201,1,1.25276296849537,1.16788334368066
201,1,-0.356674943938732,1.16788334368066
201,1,-0.356674943938732,1.16788334368066
201,1,-0.105360515657826,1.16788334368066
201,1,0.470003629245736,1.16788334368066
201,1,0,1.16788334368066
201,1,0.470003629245736,1.16788334368066
201,1,1.06471073699243,1.16788334368066
201,1,-1.20397280432594,1.16788334368066
201,1,0.693147180559945,1.16788334368066
201,1,1.25276296849537,1.16788334368066
201,1,0.0953101798043249,1.16788334368066
201,1,-0.22314355131421,1.16788334368066
201,1,0.182321556793955,1.16788334368066
201,1,-0.22314355131421,1.16788334368066
201,3,-0.693147180559945,1.16788334368066
201,1,0.916290731874155,1.16788334368066
201,1,1.66770682055808,1.16788334368066
201,1,0.336472236621213,1.16788334368066
201,0,0,1.16788334368066
201,1,-0.916290731874155,1.16788334368066
201,0,1.84054963339749,1.16788334368066
201,1,0.182321556793955,1.16788334368066
201,1,0.182321556793955,1.16788334368066
201,1,0.78845736036427,1.16788334368066
201,1,-0.105360515657826,1.16788334368066
201,1,1.38629436111989,1.16788334368066
201,1,0.993251773010283,1.16788334368066
201,1,1.09861228866811,1.16788334368066
201,1,-0.22314355131421,1.16788334368066
201,1,1.64865862558738,1.16788334368066
201,1,0.993251773010283,1.16788334368066
201,1,0.832909122935104,1.16788334368066
201,1,1.3609765531356,1.16788334368066
201,1,0.641853886172395,1.16788334368066
201,1,0.741937344729377,1.16788334368066
201,1,0.53062825106217,1.16788334368066
201,1,0.0953101798043249,1.16788334368066
201,1,1.22377543162212,1.16788334368066
201,1,0.78845736036427,1.16788334368066
201,1,0,1.16788334368066
201,1,-0.22314355131421,1.16788334368066
201,1,0,1.16788334368066
201,1,0,1.16788334368066
201,1,-0.916290731874155,1.16788334368066
201,9,-0.105360515657826,1.16788334368066
201,1,-0.105360515657826,1.16788334368066
201,1,-0.22314355131421,1.16788334368066
201,1,-0.693147180559945,1.16788334368066
201,1,0.262364264467491,1.16788334368066
201,9,-0.356674943938732,1.16788334368066
201,1,0.78845736036427,1.16788334368066
201,1,0.693147180559945,1.16788334368066
201,1,-0.105360515657826,1.16788334368066
201,1,-0.105360515657826,1.16788334368066
201,1,-0.510825623765991,1.16788334368066
201,1,-1.20397280432594,1.16788334368066
201,1,1.54756250871601,1.16788334368066
201,1,0.182321556793955,1.16788334368066
201,1,0.955511445027436,1.16788334368066
201,0,1.48160454092422,1.16788334368066
201,1,1.02961941718116,1.16788334368066
201,9,1.75785791755237,1.16788334368066
201,1,-0.22314355131421,1.16788334368066
201,1,0.0953101798043249,1.16788334368066
201,1,0.405465108108164,1.16788334368066
201,1,0.0953101798043249,1.16788334368066
201,0,-0.356674943938732,1.16788334368066
201,1,0.405465108108164,1.16788334368066
201,9,1.80828877117927,1.16788334368066
201,1,1.41098697371026,1.16788334368066
201,1,0.53062825106217,1.16788334368066
201,1,1.1314021114911,1.16788334368066
201,1,-0.916290731874155,1.16788334368066
201,1,0.182321556793955,1.16788334368066
201,9,-0.22314355131421,1.16788334368066
201,1,-0.105360515657826,1.16788334368066
201,1,0.182321556793955,1.16788334368066
201,9,0.470003629245736,1.16788334368066
201,1,0.741937344729377,1.16788334368066
201,1,0.262364264467491,1.16788334368066
201,1,0.182321556793955,1.16788334368066
201,1,0.587786664902119,1.16788334368066
201,1,1.22377543162212,1.16788334368066
201,1,-0.22314355131421,1.16788334368066
201,1,0,1.16788334368066
201,0,0.0953101798043249,1.16788334368066
201,1,-0.510825623765991,1.16788334368066
201,1,1.33500106673234,1.16788334368066
201,1,-0.105360515657826,1.16788334368066
201,1,0.470003629245736,1.16788334368066
201,1,0.336472236621213,1.16788334368066
201,1,0.470003629245736,1.16788334368066
201,1,0.336472236621213,1.16788334368066
201,1,0.955511445027436,1.16788334368066
201,1,1.3609765531356,1.16788334368066
201,1,0,1.16788334368066
201,1,0.0953101798043249,1.16788334368066
201,1,0.53062825106217,1.16788334368066
201,1,-0.22314355131421,1.16788334368066
201,1,-1.6094379124341,1.16788334368066
201,1,-0.916290731874155,1.16788334368066
201,1,0.53062825106217,1.16788334368066
201,1,0,1.16788334368066
201,1,0.336472236621213,1.16788334368066
201,1,0.336472236621213,1.16788334368066
201,0,1.48160454092422,1.16788334368066
201,1,0.262364264467491,1.16788334368066
201,1,0,1.16788334368066
201,1,0.262364264467491,1.16788334368066
201,1,-0.105360515657826,1.16788334368066
201,1,0.182321556793955,1.16788334368066
201,9,0.993251773010283,1.16788334368066
201,1,1.82454929205105,1.16788334368066
201,1,1.58923520511658,1.16788334368066
201,1,1.7404661748405,1.16788334368066
201,1,1.82454929205105,1.16788334368066
201,1,0.641853886172395,1.16788334368066
201,0,0.470003629245736,1.16788334368066
201,0,1.09861228866811,1.16788334368066
201,1,1.38629436111989,1.16788334368066
201,1,1.62924053973028,1.16788334368066
201,1,0.262364264467491,1.16788334368066
201,1,0.336472236621213,1.16788334368066
201,1,0.262364264467491,1.16788334368066
201,1,-0.22314355131421,1.16788334368066
201,1,0.336472236621213,1.16788334368066
201,9,-0.105360515657826,1.16788334368066
201,1,0.405465108108164,1.16788334368066
201,1,1.6094379124341,1.16788334368066
201,1,0.916290731874155,1.16788334368066
201,1,1.02961941718116,1.16788334368066
201,1,-0.105360515657826,1.16788334368066
201,1,0.832909122935104,1.16788334368066
201,1,0.78845736036427,1.16788334368066
201,1,1.50407739677627,1.16788334368066
201,1,0,1.16788334368066
201,1,0.262364264467491,1.16788334368066
201,1,-0.916290731874155,1.16788334368066
201,1,0.336472236621213,1.16788334368066
201,1,-0.22314355131421,1.16788334368066
201,1,0.8754687373539,1.16788334368066
201,9,1.19392246847243,1.16788334368066
201,1,-0.693147180559945,1.16788334368066
201,1,-0.510825623765991,1.16788334368066
201,1,0.78845736036427,1.16788334368066
201,9,-0.356674943938732,1.16788334368066
201,1,0,1.16788334368066
201,1,1.43508452528932,1.16788334368066
201,1,1.16315080980568,1.16788334368066
201,1,0.693147180559945,1.16788334368066
201,1,1.82454929205105,1.16788334368066
201,1,1.7404661748405,1.16788334368066
201,1,0.0953101798043249,1.16788334368066
201,2,-0.916290731874155,1.16788334368066
201,1,0.916290731874155,1.16788334368066
201,9,0.741937344729377,1.16788334368066
201,1,0.832909122935104,1.16788334368066
201,1,0.8754687373539,1.16788334368066
201,1,0.78845736036427,1.16788334368066
201,1,1.85629799036563,1.16788334368066
201,1,0.182321556793955,1.16788334368066
201,1,0.53062825106217,1.16788334368066
201,1,-0.693147180559945,1.16788334368066
201,1,1.3609765531356,1.16788334368066
201,1,-0.693147180559945,1.16788334368066
201,9,0.587786664902119,1.16788334368066
201,1,-1.20397280432594,1.16788334368066
201,1,-0.22314355131421,1.16788334368066
201,1,1.06471073699243,1.16788334368066
201,9,-0.916290731874155,1.16788334368066
201,1,2.45958884180371,1.16788334368066
201,9,-0.22314355131421,1.16788334368066
201,1,1.16315080980568,1.16788334368066
201,1,1.3609765531356,1.16788334368066
201,1,1.22377543162212,1.16788334368066
201,9,0,1.16788334368066
201,9,-0.693147180559945,1.16788334368066
201,1,0.741937344729377,1.16788334368066
201,3,1.06471073699243,1.16788334368066
201,0,0.78845736036427,1.16788334368066
201,1,1.62924053973028,1.16788334368066
201,1,0.741937344729377,1.16788334368066
201,1,0.693147180559945,1.16788334368066
201,1,-0.510825623765991,1.16788334368066
201,1,1.1314021114911,1.16788334368066
201,1,0.405465108108164,1.16788334368066
201,1,1.02961941718116,1.16788334368066
201,1,0.336472236621213,1.16788334368066
201,1,1.41098697371026,1.16788334368066
201,1,0.741937344729377,1.16788334368066
201,1,1.22377543162212,1.16788334368066
201,1,1.75785791755237,1.16788334368066
201,1,-1.6094379124341,1.16788334368066
201,1,-0.916290731874155,1.16788334368066
201,1,0.53062825106217,1.16788334368066
201,1,0.693147180559945,1.16788334368066
201,1,0.78845736036427,1.16788334368066
201,1,0.741937344729377,1.16788334368066
201,1,1.16315080980568,1.16788334368066
201,1,0.262364264467491,1.16788334368066
201,1,0.182321556793955,1.16788334368066
201,1,2.00148000021012,1.16788334368066
201,9,1.33500106673234,1.16788334368066
201,1,0.587786664902119,1.16788334368066
201,1,-0.105360515657826,1.16788334368066
201,1,1.02961941718116,1.16788334368066
201,1,1.50407739677627,1.16788334368066
201,1,1.09861228866811,1.16788334368066
201,1,0.182321556793955,1.16788334368066
201,1,0.182321556793955,1.16788334368066
201,1,0.641853886172395,1.16788334368066
201,1,1.6094379124341,1.16788334368066
201,1,1.62924053973028,1.16788334368066
201,0,1.43508452528932,1.16788334368066
201,1,1.09861228866811,1.16788334368066
201,1,0.0953101798043249,1.16788334368066
201,1,0.832909122935104,1.16788334368066
201,1,0.405465108108164,1.16788334368066
201,1,0.832909122935104,1.16788334368066
201,1,-0.356674943938732,1.16788334368066
201,1,0.832909122935104,1.16788334368066
201,1,0.641853886172395,1.16788334368066
201,9,0,1.16788334368066
201,9,-0.22314355131421,1.16788334368066
201,1,0.182321556793955,1.16788334368066
201,1,-0.356674943938732,1.16788334368066
201,0,0.0953101798043249,1.16788334368066
201,1,-0.105360515657826,1.16788334368066
201,1,-0.916290731874155,1.16788334368066
201,1,1.80828877117927,1.16788334368066
201,1,0.182321556793955,1.16788334368066
201,1,0.53062825106217,1.16788334368066
201,1,0,1.16788334368066
201,1,0.832909122935104,1.16788334368066
201,1,-0.22314355131421,1.16788334368066
201,1,0.741937344729377,1.16788334368066
201,1,0.336472236621213,1.16788334368066
201,1,1.7404661748405,1.16788334368066
201,1,-0.693147180559945,1.16788334368066
201,1,0.470003629245736,1.16788334368066
201,1,-0.510825623765991,1.16788334368066
201,1,-0.356674943938732,1.16788334368066
201,1,-1.6094379124341,1.16788334368066
201,1,0.587786664902119,1.16788334368066
201,1,0,1.16788334368066
201,1,-0.105360515657826,1.16788334368066
201,1,0.693147180559945,1.16788334368066
201,1,0.405465108108164,1.16788334368066
201,1,1.64865862558738,1.16788334368066
201,1,-0.105360515657826,1.16788334368066
201,1,0.182321556793955,1.16788334368066
201,1,-0.105360515657826,1.16788334368066
201,1,1.19392246847243,1.16788334368066
201,1,0.405465108108164,1.16788334368066
201,1,0.262364264467491,1.16788334368066
201,9,-1.6094379124341,1.16788334368066
201,1,-0.105360515657826,1.16788334368066
201,1,-1.20397280432594,1.16788334368066
201,1,-0.356674943938732,1.16788334368066
201,1,-0.356674943938732,1.16788334368066
201,1,0.336472236621213,1.16788334368066
201,1,-0.22314355131421,1.16788334368066
201,1,1.22377543162212,1.16788334368066
201,1,0.262364264467491,1.16788334368066
201,1,0,1.16788334368066
201,1,-2.30258509299405,1.16788334368066
201,1,-2.30258509299405,1.16788334368066
201,1,-0.510825623765991,1.16788334368066
201,1,0,1.16788334368066
201,1,0.336472236621213,1.16788334368066
201,1,0.262364264467491,1.16788334368066
201,1,0.182321556793955,1.16788334368066
201,1,0.262364264467491,1.16788334368066
201,1,0.405465108108164,1.16788334368066
201,1,0.470003629245736,1.16788334368066
201,1,0.693147180559945,1.16788334368066
201,1,-1.6094379124341,1.16788334368066
201,1,0.182321556793955,1.16788334368066
201,1,0.916290731874155,1.16788334368066
201,1,-0.916290731874155,1.16788334368066
201,1,-0.693147180559945,1.16788334368066
201,1,-0.693147180559945,1.16788334368066
201,1,0.832909122935104,1.16788334368066
201,1,2.63905732961526,1.16788334368066
201,1,1.43508452528932,1.16788334368066
201,1,0.78845736036427,1.16788334368066
201,1,0.405465108108164,1.16788334368066
201,1,-0.356674943938732,1.16788334368066
201,1,-0.693147180559945,1.16788334368066
201,1,-0.22314355131421,1.16788334368066
201,1,-0.510825623765991,1.16788334368066
201,1,-0.105360515657826,1.16788334368066
201,1,1.22377543162212,1.16788334368066
201,1,1.38629436111989,1.16788334368066
201,0,0.641853886172395,1.16788334368066
201,1,-0.356674943938732,1.16788334368066
201,9,-0.22314355131421,1.16788334368066
201,1,0.955511445027436,1.16788334368066
201,1,0.262364264467491,1.16788334368066
201,1,0.336472236621213,1.16788334368066
201,1,0.336472236621213,1.16788334368066
201,1,0.470003629245736,1.16788334368066
201,1,-0.510825623765991,1.16788334368066
201,1,-0.916290731874155,1.16788334368066
201,1,0.993251773010283,1.16788334368066
201,1,-0.105360515657826,1.16788334368066
201,1,-0.22314355131421,1.16788334368066
201,1,-0.22314355131421,1.16788334368066
201,1,-0.693147180559945,1.16788334368066
201,1,0,1.16788334368066
201,1,-0.916290731874155,1.16788334368066
201,1,-0.356674943938732,1.16788334368066
201,1,-0.510825623765991,1.16788334368066
201,1,-0.105360515657826,1.16788334368066
201,1,0.693147180559945,1.16788334368066
201,9,0.336472236621213,1.16788334368066
201,1,0.641853886172395,1.16788334368066
201,1,0.182321556793955,1.16788334368066
